filename,recommend_1_brand,recommend_1_product,recommend_1_hex,recommend_1_deltaE,recommend_2_brand,recommend_2_product,recommend_2_hex,recommend_2_deltaE,recommend_3_brand,recommend_3_product,recommend_3_hex,recommend_3_deltaE
black (116).jpg,Maybelline,Fit Me,643c27,4.847937705870403,L'Oréal,True Match,693720,5.440817953212548,MAC,Studio Fix,724a32,5.6570752160458335
black (117).jpg,Maybelline,Fit Me,5e3a23,5.546972147036615,Make Up For Ever,Ultra HD,644136,5.634616224730837,Maybelline,Fit Me,5c4433,6.224861444241148
black (118).jpg,Make Up For Ever,Ultra HD,644136,4.7244153077391475,MAC,Studio Fix,724a32,5.1225091507970975,Maybelline,Fit Me,6b5041,5.21728856782908
black (119).jpg,Make Up For Ever,Ultra HD,d19578,1.6448708155961689,Make Up For Ever,Ultra HD,d69b81,3.368323024889387,Make Up For Ever,Ultra HD,d59682,5.101529182509887
black (12).jpg,Make Up For Ever,Ultra HD,784a42,4.190763653560053,Maybelline,Fit Me,6b5041,5.153882032022076,Maybelline,Fit Me,7d5c4d,5.706356105256663
black (120).jpg,Make Up For Ever,Ultra HD,644136,6.5848386464665944,Maybelline,Fit Me,5e3a23,7.162408812683063,Maybelline,Fit Me,643c27,7.767889031133234
black (121).jpg,Maybelline,Fit Me,3f2018,8.973382862666677,Make Up For Ever,Ultra HD,644136,12.716980773752862,Maybelline,Fit Me,5c4433,12.912071870927608
black (122).jpg,Maybelline,Fit Me,5c4433,4.936891734684893,Maybelline,Fit Me,5e4638,5.816605539315865,Make Up For Ever,Ultra HD,644136,8.448248339152915
black (123).jpg,Maybelline,Fit Me,5c4433,2.0339370688396436,Maybelline,Fit Me,5e4638,3.065436347406352,Maybelline,Fit Me,6b5041,5.606861867390705
black (124).jpg,Maybelline,Fit Me,735642,1.9551214796017162,Maybelline,Fit Me,6b5041,4.441002139157332,Maybelline,Fit Me,7d5c4d,5.377964298877412
black (125).jpg,Maybelline,Fit Me,643c27,4.760840261970568,MAC,Studio Fix,724a32,5.750269558898958,Make Up For Ever,Ultra HD,784a42,6.304411154104721
black (13).jpg,Maybelline,Fit Me,5c4433,4.936891734684893,Maybelline,Fit Me,5e4638,5.816605539315865,Make Up For Ever,Ultra HD,644136,8.448248339152915
black (14).jpg,Maybelline,Fit Me,735642,1.9551214796017162,Maybelline,Fit Me,6b5041,4.441002139157332,Maybelline,Fit Me,7d5c4d,5.377964298877412
black (15).jpg,Maybelline,Fit Me,bd9584,4.901275344234396,Maybelline,Fit Me,b2856f,4.921635906891123,Maybelline,Fit Me,c7967d,5.506586964717799
black (16).jpg,Make Up For Ever,Ultra HD,784a42,3.5920050111323647,Make Up For Ever,Ultra HD,644136,5.234739726099091,Maybelline,Fit Me,643c27,9.300672018730689
black (17).jpg,Maybelline,Fit Me,5c4433,4.540660744869629,Maybelline,Fit Me,5e4638,4.705061104810437,Make Up For Ever,Ultra HD,644136,5.255244999046192
black (18).jpg,Maybelline,Fit Me,5e3a23,5.546972147036615,Make Up For Ever,Ultra HD,644136,5.634616224730837,Maybelline,Fit Me,5c4433,6.224861444241148
black (19).jpg,L'Oréal,True Match,b07555,4.66528670072912,Make Up For Ever,Ultra HD,b68069,5.117118329685176,MAC,Studio Fix,b9855a,5.609358252064134
black (2).jpg,Maybelline,Fit Me,5e4638,0.629999999999999,Maybelline,Fit Me,5c4433,1.0662551289442883,Maybelline,Fit Me,6b5041,4.736760496373021
black (20).jpg,L'Oréal,Infalliable,e5ad8b,1.6164467204334296,Make Up For Ever,Ultra HD,d9a586,2.827171731607405,Make Up For Ever,Ultra HD,e7b391,4.437668306667362
black (21).jpg,Make Up For Ever,Ultra HD,644136,4.530298003443042,Maybelline,Fit Me,5e3a23,6.154965475126566,Maybelline,Fit Me,5c4433,6.443880818264721
